feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Gaiellales...f__uncultured...g__uncultured...s__uncultured_soil	Site	TP	0.686921979	0.201983364	166	47	0.000843696	0.002183064
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__Vicinamibacteraceae...g__Vicinamibacteraceae...1	Site	TP	0.695320833	0.204975228	166	27	0.00086901	0.002242956
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.25	Site	TP	-0.831894596	0.245525392	166	98	0.000880923	0.002268049
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_bacterium.1	Site	TP	0.854257958	0.252532003	166	74	0.000897419	0.002304786
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_forest	Site	TP	-0.46501638	0.137577279	166	18	0.000905799	0.00231482
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...5	Site	TP	-0.933080787	0.276026205	166	44	0.000904664	0.00231482
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...6	Site	TP	-0.793624767	0.235404244	166	75	0.000932993	0.002378443
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Pseudonocardiales...f__Pseudonocardiaceae...g__Amycolatopsis..	Site	TP	-0.934814135	0.277712944	166	84	0.000949624	0.002414892
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Opitutales...f__Opitutaceae...g__Lacunisphaera..	Site	TP	-0.608168609	0.182017816	166	28	0.001032847	0.00262009
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__uncultured...s__uncultured_bacterium.5	Site	TP	0.520815903	0.156247691	166	18	0.001061004	0.002684936
d__Bacteria...p__Chloroflexi...c__KD4.96...o__KD4.96...f__KD4.96...g__KD4.96..	Site	TP	0.864591564	0.260096666	166	37	0.001094155	0.002762074
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...5	Site	TP	0.4465222	0.134370058	166	27	0.001097975	0.002764973
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...8	Site	TP	-0.50933794	0.153476768	166	32	0.001114353	0.002799406
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...1	Site	TP	0.414150938	0.124828303	166	19	0.001117721	0.002801068
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...7	Site	TP	-0.571667428	0.172395186	166	35	0.001124243	0.002810606
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.9	Site	TP	0.446033555	0.134578353	166	18	0.00113076	0.002820087
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae....	Site	TP	-0.474853013	0.143468472	166	32	0.001147912	0.002855984
d__Bacteria...p__Armatimonadota...c__Chthonomonadetes...o__Chthonomonadales...f__Chthonomonadaceae...g__Chthonomonas...s__uncultured_bacterium.6	Site	TP	0.632400757	0.191171088	166	21	0.001154738	0.002859219
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__Sphingobacteriaceae...g__Mucilaginibacter...10	Site	TP	-0.679665511	0.205447254	166	33	0.001154011	0.002859219
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...19	Site	TP	0.386066922	0.117258261	166	20	0.00121643	0.003004784
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...11	Site	TP	0.608984845	0.185008555	166	38	0.001219645	0.003005553
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured...s__uncultured_bacterium.1	Site	TP	0.534360914	0.16244514	166	23	0.001228505	0.003020196
d__Bacteria...p__Chloroflexi...c__KD4.96...o__KD4.96...f__KD4.96...g__KD4.96...3	Site	TP	0.596054826	0.181386629	166	44	0.001242427	0.003047186
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae.....1	Site	TP	0.395284918	0.12095102	166	17	0.001318812	0.003226879
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...3	Site	TP	-0.538816837	0.165089721	166	35	0.001337996	0.003266099
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae...g__Conexibacter...s__uncultured_Conexibacteraceae	Site	TP	0.9572061	0.29478223	166	97	0.001413552	0.003442414
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...4	Site	TP	0.766918243	0.236391355	166	102	0.001427089	0.003467223
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Methylacidiphilales...f__Methylacidiphilaceae...g__uncultured...3	Site	TP	-0.616590771	0.190125877	166	24	0.001432781	0.003472901
d__Bacteria...p__Armatimonadota...c__Chthonomonadetes...o__Chthonomonadales...f__Chthonomonadales...g__Chthonomonadales...s__uncultured_bacterium	Site	TP	0.592426951	0.182926778	166	35	0.00145401	0.003516123
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__uncultured_bacterium.8	Site	TP	-0.490232176	0.151509776	166	18	0.001468219	0.00353886
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...s__uncultured_bacterium.1	Site	TP	-0.729489259	0.225483185	166	79	0.001470251	0.00353886
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_Planctomycetaceae.2	Site	TP	-0.620951651	0.192039769	166	24	0.001478853	0.003551306
d__Bacteria...p__Chloroflexi...c__TK10...o__TK10...f__TK10...g__TK10...3	Site	TP	0.476925975	0.147567106	166	27	0.001486299	0.003560925
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Cytophagales...f__Cytophagaceae...g__Cytophagaceae...s__uncultured_bacterium	Site	TP	0.737582209	0.228513805	166	21	0.001506906	0.003601958
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...6	Site	TP	-0.686827289	0.213232181	166	33	0.001540437	0.003673624
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae...g__Conexibacter..	Site	TP	0.51319761	0.15949313	166	27	0.001557456	0.003705671
d__Archaea...p__Crenarchaeota...c__Nitrososphaeria...o__Nitrososphaerales...f__Nitrososphaeraceae...g__Nitrososphaeraceae..	Site	TP	0.603393808	0.187566461	166	19	0.001561127	0.003705886
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Corynebacteriales...f__Mycobacteriaceae...g__Mycobacterium..	Site	TP	0.342825685	0.106646836	166	19	0.001573301	0.003714318
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...9	Site	TP	0.45175236	0.140517288	166	18	0.001571574	0.003714318
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__uncultured...s__uncultured_bacterium.3	Site	TP	0.419315447	0.130458292	166	27	0.001575445	0.003714318
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.19	Site	TP	-0.63432919	0.197575013	166	25	0.001594109	0.00374978
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__uncultured...s__uncultured_forest	Site	TP	0.561652061	0.175980402	166	41	0.001696183	0.003980837
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__Singulisphaera...s__uncultured_bacterium.2	Site	TP	-0.424996653	0.133678169	166	30	0.001765456	0.004134043
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Acidothermaceae...g__Acidothermus...3	Site	TP	0.342138457	0.108037555	166	23	0.001837925	0.004294024
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__Sphingobacteriaceae...g__Mucilaginibacter...1	Site	TP	0.435505441	0.137900719	166	20	0.001890623	0.004407195
d__Bacteria...p__Armatimonadota...c__Chthonomonadetes...o__Chthonomonadales...f__Chthonomonadaceae...g__Chthonomonas...s__uncultured_bacterium.5	Site	TP	0.503707922	0.160041983	166	17	0.001957431	0.004552676
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Endobacter..	Site	TP	0.509885094	0.162114619	166	26	0.001970945	0.004573829
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__Xanthomonadales...f__Rhodanobacteraceae...g__Luteibacter..	Site	TP	-0.662462503	0.21113832	166	30	0.002019998	0.004677177
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia.1	Site	TP	0.816339707	0.260425839	166	89	0.002039192	0.004711079
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured...s__uncultured_Verrucomicrobia.3	Site	TP	-0.427133812	0.136332942	166	20	0.002049795	0.00472503
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae.....2	Site	TP	0.825965069	0.264897319	166	34	0.002150538	0.004946238
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Planctomycetales...f__uncultured...g__uncultured...s__metagenome.1	Site	TP	0.801036828	0.257411112	166	35	0.002193335	0.005033484
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Sphingomonadales...f__Sphingomonadaceae.....1	Site	TP	0.669803064	0.215885414	166	39	0.002259511	0.005173881
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Blastocatellales...f__Blastocatellaceae...g__JGI_0001001.H03...s__uncultured_bacterium.1	Site	TP	0.445737955	0.143702759	166	27	0.002265145	0.00517533
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group..	Site	TP	0.401462281	0.12949396	166	22	0.002276478	0.005189769
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__uncultured...s__metagenome	Site	TP	-0.578759659	0.186888636	166	64	0.002301445	0.005235156
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured..	Site	TP	0.460429601	0.149775079	166	18	0.002473296	0.00561373
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...2	Site	TP	0.341798424	0.11122327	166	17	0.002481584	0.005620218
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__Sphingobacteriaceae...g__Mucilaginibacter...9	Site	TP	-0.345254336	0.112501678	166	17	0.002514806	0.005683023
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Cytophagales...f__Microscillaceae...g__uncultured...s__metagenome	Site	TP	-0.693059926	0.226987886	166	23	0.002641691	0.005956754
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__Chitinophagaceae...g__Puia..	Site	TP	-0.765709909	0.251139996	166	44	0.002678163	0.006025868
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Gaiellales...f__uncultured...g__uncultured...s__metagenome.1	Site	TP	1.062931662	0.348948455	166	70	0.00270218	0.006066717
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...12	Site	TP	0.372069761	0.122194483	166	18	0.002712408	0.006076498
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...7	Site	TP	0.281169357	0.092482681	166	17	0.002752427	0.006152834
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.8	Site	TP	-0.644115465	0.212192989	166	40	0.002793521	0.006231237
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.31	Site	TP	0.389208978	0.128438819	166	18	0.002839536	0.006320257
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_bacterium	Site	TP	0.764016587	0.252394034	166	70	0.002868389	0.006370778
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Propionibacteriales...f__Nocardioidaceae...g__Marmoricola..	Site	TP	0.468710769	0.155927385	166	24	0.003063974	0.006790606
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...4	Site	TP	-0.315119122	0.105316118	166	19	0.003198593	0.007071767
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__67.14...g__67.14...s__uncultured_bacterium	Site	TP	0.434422245	0.145217333	166	21	0.003204501	0.007071767
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__67.14...g__67.14..	Site	TP	0.680276591	0.227601624	166	21	0.003230855	0.007114755
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella..	Site	TP	-0.407052048	0.136491277	166	32	0.003297969	0.007247129
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...30	Site	TP	-0.864000198	0.289871606	166	58	0.003314613	0.007268272
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Gaiellales...f__uncultured...g__uncultured...2	Site	TP	0.430877947	0.145534636	166	29	0.003525451	0.007714254
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...8	Site	TP	0.330746973	0.11210732	166	17	0.003639864	0.007947804
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...11	Site	TP	-0.590307542	0.20143824	166	35	0.003867582	0.008427257
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.2	Site	TP	0.41229377	0.140956549	166	28	0.003933014	0.008537075
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__C0119...f__C0119...g__C0119...s__uncultured_soil	Site	TP	-0.484689284	0.165714307	166	19	0.003934478	0.008537075
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...1	Site	TP	-0.508168839	0.173798886	166	38	0.003946004	0.008544171
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_planctomycete	Site	TP	-0.670877728	0.229518773	166	41	0.00395703	0.008550158
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__Sphingobacteriaceae...g__Mucilaginibacter..	Site	TP	-0.681910563	0.233353342	166	47	0.003966117	0.008551941
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.16	Site	TP	0.432340704	0.148321453	166	17	0.004055731	0.008726988
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...10	Site	TP	0.463676504	0.159475032	166	18	0.004147682	0.00890633
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Streptomycetales...f__Streptomycetaceae...g__Streptomyces...1	Site	TP	0.740466448	0.255019854	166	42	0.004197783	0.008995248
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae...g__1174.901.12..	Site	TP	0.420095084	0.144944212	166	18	0.004265049	0.009120509
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Micrococcales...f__Microbacteriaceae...g__Amnibacterium...s__uncultured_bacterium	Site	TP	0.502114653	0.173303562	166	28	0.00427812	0.009129596
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.2	Site	TP	0.453131572	0.156452542	166	19	0.00429143	0.009139156
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...s__uncultured_soil	Site	TP	0.574516151	0.198967737	166	45	0.004407291	0.009366624
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__Ktedonobacter..	Site	TP	-1.156512899	0.400819284	166	111	0.004435502	0.009407264
d__Bacteria...p__Methylomirabilota...c__Methylomirabilia...o__Rokubacteriales...f__Rokubacteriales...g__Rokubacteriales...s__uncultured_bacterium	Site	TP	0.796901438	0.276680778	166	39	0.004505038	0.009515744
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Acidipila...s__uncultured_bacterium.2	Site	TP	0.345314892	0.119865311	166	21	0.004496376	0.009515744
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.4	Site	TP	-0.639260873	0.222081666	166	46	0.004528541	0.009545906
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__WD260...f__WD260...g__WD260...s__uncultured_bacterium.2	Site	TP	-0.685093493	0.238401273	166	107	0.004594465	0.009665186
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__LD29...s__uncultured_bacterium.4	Site	TP	0.349995006	0.121874972	166	17	0.004621444	0.009702219
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__uncultured...2	Site	TP	-0.563457653	0.196281048	166	56	0.004636587	0.009703871
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...10	Site	TP	0.30779833	0.107233622	166	19	0.004640982	0.009703871
d__Bacteria...p__Chloroflexi...c__Anaerolineae........	Site	TP	-0.550501238	0.191885283	166	17	0.004661199	0.009726494
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Streptomycetales...f__Streptomycetaceae.....2	Site	TP	-0.476934058	0.166460098	166	21	0.004714088	0.009817064
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Gaiellales...f__uncultured...g__uncultured...s__bacterium_Ellin6515	Site	TP	0.409638043	0.143021248	166	17	0.00472798	0.009826224
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__Rhodopseudomonas..	Site	TP	0.533271912	0.186790408	166	36	0.004861124	0.010082692
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...2	Site	TP	0.555142221	0.19480614	166	34	0.004937502	0.010220629
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae....	Site	TP	0.650105577	0.228200201	166	37	0.004950485	0.01022705
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae...g__Solirubrobacter..	Site	TP	0.420392525	0.147817877	166	18	0.005022795	0.010355763
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...15	Site	TP	0.41938398	0.147687494	166	29	0.005087999	0.010469341
d__Bacteria...p__RCP2.54...c__RCP2.54...o__RCP2.54...f__RCP2.54...g__RCP2.54...1	Site	TP	-0.41881723	0.14779184	166	27	0.005177405	0.010632171
d__Bacteria...p__Armatimonadota...c__Chthonomonadetes...o__Chthonomonadales...f__Chthonomonadaceae...g__Chthonomonas...s__uncultured_bacterium.2	Site	TP	0.738978366	0.261202246	166	35	0.005250236	0.010760384
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia.3	Site	TP	0.429208009	0.151866595	166	27	0.005296137	0.010833007
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.17	Site	TP	-0.31479847	0.11180053	166	19	0.005463965	0.011154247
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__S.BQ2.57_soil_group...f__S.BQ2.57_soil_group...g__S.BQ2.57_soil_group...s__uncultured_bacterium.1	Site	TP	-0.878544044	0.313111815	166	49	0.005626057	0.011462537
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.15	Site	TP	-0.440383322	0.157312676	166	26	0.005734082	0.011659676
d__Bacteria...p__Firmicutes...c__Clostridia........	Site	TP	0.302481519	0.108195897	166	18	0.005797578	0.011765673
d__Bacteria...p__WPS.2...c__WPS.2...o__WPS.2...f__WPS.2...g__WPS.2...s__uncultured_forest.1	Site	TP	-0.442214535	0.158264046	166	35	0.005823757	0.011795673
d__Bacteria...p__Chloroflexi...c__KD4.96...o__KD4.96...f__KD4.96...g__KD4.96...4	Site	TP	0.481308814	0.172418539	166	29	0.005869308	0.011864714
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Gaiellales...f__uncultured...g__uncultured...1	Site	TP	0.682164429	0.245813399	166	82	0.006159036	0.012426125
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.1	Site	TP	-0.572979152	0.207787736	166	28	0.006484897	0.013058109
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae.....1	Site	TP	0.585788968	0.212860329	166	37	0.006590488	0.013244961
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured...2	Site	TP	-0.578494422	0.210637599	166	34	0.006698744	0.013436434
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...1	Site	TP	-0.407174603	0.149002928	166	26	0.006971583	0.013921863
d__Bacteria...p__WPS.2...c__WPS.2...o__WPS.2...f__WPS.2...g__WPS.2...s__uncultured_bacterium	Site	TP	0.447260365	0.16370025	166	18	0.006981108	0.013921863
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__uncultured...s__uncultured_bacterium	Site	TP	0.315685595	0.115495224	166	22	0.006958247	0.013921863
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Terriglobus...s__uncultured_bacterium	Site	TP	0.733100154	0.268652253	166	36	0.007049945	0.014032101
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...6	Site	TP	-0.362864199	0.133519393	166	23	0.007280449	0.014463079
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales......	Site	TP	-0.589414832	0.217468368	166	71	0.00743638	0.014744547
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured..	Site	TP	0.398757172	0.147244858	166	26	0.007484221	0.014794541
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...12	Site	TP	0.351685198	0.12987634	166	18	0.007490183	0.014794541
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...7	Site	TP	-0.394756673	0.145973129	166	22	0.007566857	0.014917518
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__Chitinophagaceae...g__uncultured...2	Site	TP	0.418618578	0.154839818	166	19	0.007583245	0.014921405
d__Bacteria...p__Chloroflexi...c__KD4.96...o__KD4.96...f__KD4.96...g__KD4.96...s__uncultured_Chloroflexi	Site	TP	-0.546539255	0.202345059	166	46	0.007638714	0.015002029
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...27	Site	TP	0.34790977	0.129397511	166	25	0.007914139	0.015513511
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria........	Site	TP	-0.491710106	0.183560375	166	39	0.008142843	0.015931649
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...46	Site	TP	-0.366604758	0.136985281	166	20	0.008201297	0.01601574
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...s__metagenome.2	Site	TP	0.31608805	0.118239649	166	23	0.008270712	0.01612088
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...21	Site	TP	-0.381285391	0.142750127	166	17	0.0083248	0.016195805
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__uncultured...s__uncultured_bacterium.3	Site	TP	0.495596187	0.186026612	166	22	0.008489732	0.01648569
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...2	Site	TP	0.324420213	0.121865011	166	22	0.008537878	0.016548135
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.21	Site	TP	-0.625708585	0.235736452	166	30	0.008730671	0.016890177
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__LD29...s__uncultured_bacterium.1	Site	TP	0.866513794	0.326721944	166	28	0.008783546	0.016960765
