Sample_ID	Full_name_old	Plot	combo	Block_Unit	Depth	Date	samples	Weight (g)	combo	Unit	Block	Depth	Sampling Date	Soil Horizon	Date Processed	Sample Type	Water  (g)	Water Content [(w_d)/d]  (g/g)	Total Sample Dry Weight (g)	Soil pH	C (%)	N (%)	NH4_N (mg/L)	NO3_N(mg/L)	Notes		OTUID	D												
ASCC_255	SF	62	SF_62_OM		OM	8/24/23	ASCC255_62_0823_SF_1C	0.21	SF_62_OM	12	2	OM	45162	O-Horizon	45166	NORM	NA	0.287269312	1999.5	NA	25.5157	1.2549	NA	NA			ASCC	51							T2B	3	923	SJ	1C	5
ASCC_256	SF	168	SF_168_OM		OM	8/23/23	ASCC256_168_0823_SF_1C	0.19	SF_168_OM	0	2	OM	45161	O-Horizon	45166	NORM	NA	0.200385701	157.28	NA	42.0951	1.264	NA	NA			ASCC	52							T4A	6	923	SJ	1C	15
ASCC_257	SF	75	SF_75_OM		OM	8/24/23	ASCC257_75_0823_SF_1C	0.21	SF_75_OM	8	3	OM	45162	O-Horizon	45166	NORM	NA	0.279471447	1090.8	NA	35.1424	1.0891	NA	NA			ASCC	53							T3B	5	923	SJ	1C	5
ASCC_258	SF	57	SF_57_OM		OM	8/22/23	ASCC258_57_0823_SF_1C	0.19	SF_57_OM	7	3	OM	45160	O-Horizon	45166	NORM	NA	0.411430268	1938.2	NA	36.568	1.1964	NA	NA			ASCC	56							C2	2	923	SJ	1C	5
ASCC_259	SF	37	SF_37_OM		OM	8/22/23	ASCC259_37_0823_SF_1C	0.24	SF_37_OM	4	1	OM	45160	O-Horizon	45166	NORM	NA	0.283845534	548.4	NA	26.7616	1.1377	NA	NA			ASCC	57							T1C	6	923	SJ	1C	5
ASCC_260	SF	57	SF_57_OM		OM_A+B	8/22/23	ASCC260_57_0823_SF_1C_AB	0.11	SF_57_OM	7	3	OM	45160	O-Horizon	45166	NORM	NA	0.411430268	1938.2	NA	36.568	1.1964	NA	NA			ASCC	58							T1C	4	923	SJ	1C	15
ASCC_261	SF	103	SF_103_OM		OM	8/24/23	ASCC261_103_0823_SF_1C	0.17	SF_103_OM	13	4	OM	45162	O-Horizon	45166	NORM	NA	0.309258254	861.5	NA	33.4594	1.2701	NA	NA			ASCC	59							T4C	6	923	SJ	1C	15
ASCC_262	SF	154	SF_154_OM		OM	8/23/23	ASCC262_154_0823_SF_1C	0.16	SF_154_OM	16	2	OM	45161	O-Horizon	45166	NORM	NA	0.191119638	415.83	NA	30.569	1.2321	NA	NA			ASCC	6							T4C	6	923	SJ	1C	5
ASCC_263	SF	122	SF_122_OM		OM	8/23/23	ASCC263_122_0823_SF_1C	0.16	SF_122_OM	5	2	OM	45161	O-Horizon	45166	NORM	NA	0	0	NA	0	0	NA	NA			ASCC	60							T4C	4	923	SJ	1C	15
ASCC_264	SF	101	SF_101_OM		OM	8/24/23	ASCC264_101_0823_SF_1C	0.13	SF_101_OM	13	4	OM	45162	O-Horizon	45166	NORM	NA	0.406814457	654.99	NA	31.1804	1.1182	NA	NA			ASCC	61							T4C	4	923	SJ	1C	5
ASCC_265	SF	40	SF_40_OM		OM_A+B	8/24/23	ASCC265_40_0823_SF_1C_AB 	0.25	SF_40_OM	6	3	OM	45160	O-Horizon	45166	NORM	NA	0.273507887	2017.7	NA	31.4885	1.1127	NA	NA			ASCC	62							T3C	4	923	SJ	1C	15
ASCC_266	SF	139	SF_139_OM		OM	8/24/23	ASCC266_139_0823_SF_1C	0.12	SF_139_OM	10	4	OM	45162	O-Horizon	45166	NORM	NA	0.155773337	313.22	NA	44.7112	1.556	NA	NA			ASCC	63							TIC	3	923	SJ	1C	5
ASCC_267	SF	26	SF_26_OM		OM	8/23/23	ASCC267_26_0823_SF_1C	0.2	SF_26_OM	3	1	OM	45161	O-Horizon	45166	NORM	NA	0.269616925	720.3	NA	32.3758	1.0928	NA	NA			ASCC	64							T2A	3	923	SJ	1C	15
ASCC_268	SF	27	SF_27_OM		OM	8/23/23	ASCC268_27_0823_SF_1C	0.14	SF_27_OM	3	1	OM	45161	O-Horizon	45166	NORM	NA	0.355361145	189.29	NA	32.9241	1.1411	NA	NA			ASCC	65							T2A	5	923	SJ	1C	15
ASCC_269	SF	162	SF_162_OM		OM	8/23/23	ASCC269_162_0823_SF_1C	0.1	SF_162_OM	0	2	OM	45161	O-Horizon	45166	NORM	NA	0.133747148	388.49	NA	42.8148	1.3155	NA	NA			ASCC	66							T3B	2	923	SJ	1C	15
ASCC_270	SF	138	SF_138_OM		OM	8/24/23	ASCC270_138_0823_SF_1C	0.27	SF_138_OM	10	4	OM	45162	O-Horizon	45166	NORM	NA	0.514269266	1023.7	NA	23.3263	1.0534	NA	NA			ASCC	67							T2A	4	923	SJ	1C	15
ASCC_271	SF	16	SF_16_OM		OM	8/23/23	ASCC271_16_0823_SF_1C	0.19	SF_16_OM	2	1	OM	45161	O-Horizon	45166	NORM	NA	0.183846441	452.13	NA	32.845	1.2138	NA	NA			ASCC	68							T4C	5	923	SJ	1C	15
ASCC_272	SF	43	SF_43_OM		OM	8/22/22	ASCC272_43_0823_SF_1C	0.24	SF_43_OM	6	3	OM	45160	O-Horizon	45166	NORM	NA	0.248159717	2151.2	NA	23.5009	0.9747	NA	NA			ASCC	69							C2	5	923	SJ	1C	5
ASCC_273	SF	112	SF_112_OM		OM	8/24/23	ASCC273_112_0823_SF_1C	0.16	SF_112_OM	14	4	OM	45162	O-Horizon	45166	NORM	NA	0.20800054	1584.36	NA	38.3419	1.1953	NA	NA			ASCC	7							T1C	4	923	SJ	1C	5
ASCC_274	SF	40	SF_40_OM		OM	8/22/23	ASCC274_40_0823_SF_1C	0.22	SF_40_OM	6	3	OM	45160	O-Horizon	45166	NORM	NA	0.273507887	2017.7	NA	31.4885	1.1127	NA	NA			ASCC	70							T4B	4	923	SJ	1C	15
ASCC_275	SF	125	SF_125_OM		OM	8/23/23	ASCC275_125_0823_SF_1C	0.13	SF_125_OM	5	2	OM	45161	O-Horizon	45166	NORM	NA	0.365808397	223.42	NA	27.6975	1.1984	NA	NA			ASCC	71							TIB	3	923	SJ	1C	15
ASCC_276	SF	64	SF_64_OM		OM	8/23/23	ASCC276_64_0823_SF_1C	0.21	SF_64_OM	12	2	OM	45161	O-Horizon	45166	NORM	NA	0.337140752	105.26	NA	35.1121	1.5721	NA	NA			ASCC	72							T4C	5	923	SJ	1C	5
ASCC_277	SF	57	SF_57_0-5cm		0-5cm	8/22/23	ASCC277_57_0823_SF_1C_5	0.67	SF_57_0-5cm	7	3	0-5cm	45160	Mineral	45163	NORM	0.928	0.101089325	407.2966561	5.757	2.1798	0.0515	0.143	0.4009			ASCC	74							C1	4	923	SJ	1C	5
ASCC_278	SF	85	SF_85_5-15cm		5_15cm	8/24/23	ASCC278_85_0823_SF_1C_15	0.58	SF_85_5-15cm	9	3	5-15cm	45162	Mineral	45163	NORM	0.93	0.102762431	365.926503	5.227	1.7717	0.0656	0.1443	7.2093			ASCC	75							T2B	6	923	SJ	1C	5
ASCC_279	SF	168	SF_168_5-15cm		5_15cm	8/23/23	ASCC279_168_0823_SF_1C_15	0.56	SF_168_5-15cm	0	2	5-15cm	45161	Mineral	45163	NORM	1.118	0.121919302	438.0796365	5.344	3.1867	0.0528	6.3682	0.191			ASCC	76							C1	2	923	SJ	1C	15
ASCC_280	SF	37	SF_37_5-15cm		5_15cm	8/22/23	ASCC280_37_0823_SF_1C_15	0.59	SF_37_5-15cm	4	1	5-15cm	45160	Mineral	45163	NORM	0.73	0.078579117	1342.367914	5.73	1.3467	0.0452	0.1102	0.3149			ASCC	5						5	77	C4	4	923	SJ	1C
ASCC_281	SF	103	SF_103_0-5cm		0-5cm	8/24/23	ASCC281_103_0823_SF_1C_5	0.64	SF_103_0-5cm	13	4	0-5cm	45162	Mineral	45163	NORM	0.88	0.096491228	466.04112	5.235	2.7838	0.1044	0.1223	0.1393			ASCC	78							C4	3	923	SJ	1C	5
ASCC_282	SF	154	SF_154_5-15cm		5_15cm	8/23/23	ASCC282_154_0823_SF_1C_15	0.45	SF_154_5-15cm	16	2	5-15cm	45161	Mineral	45163	NORM	1.046	0.11431694	496.5194194	5.173	1.7645	0.0541	0.2261	0.5362			ASCC	79							T2A	3	923	SJ	1C	5
ASCC_283	SF	139	SF_139_5-15cm		5_15cm	8/24/23	ASCC283_139_0823_SF_1C_15	0.6	SF_139_5-15cm	10	4	5-15cm	45162	Mineral	45163	NORM	0.938	0.102625821	438.3445326	6.05	0.6483	0.0388	0.1366	0.2988			ASCC	8							C3	4	923	SJ	1C	5
ASCC_284	SF	154	SF_154_0-5cm		0-5cm	8/23/23	ASCC284_154_0823_SF_1C_5	0.56	SF_154_0-5cm	16	2	0-5cm	45161	Mineral	45163	NORM	1.1	0.12195122	361.7626087	5.511	3.4247	0.083	0.2204	0.511			ASCC	80							T4B	4	923	SJ	1C	5
ASCC_285	SF	76	SF_76_5-15cm		5_15cm	8/24/23	ASCC285_76_0823_SF_1C_15	0.65	SF_76_5-15cm	8	3	5-15cm	45162	Mineral	45163	NORM	0.9	0.098792536	270.9064635	5.733	2.1632	0.056	0.067	0.0108			ASCC	81							T3A	5	923	SJ	1C	15
ASCC_286	SF	162	SF_162_0-5cm		0-5cm	8/23/23	ASCC286_162_0823_SF_1C_5	0.54	SF_162_0-5cm	0	2	0-5cm	45161	Mineral	45163	NORM	0.62	0.066239316	384.9886172	5.617	2.6457	0.0515	0.2377	0.5311			ASCC	82							T2C	5	923	SJ	1C	15
ASCC_287	SF	55	SF_55_5-15cm		5_15cm	8/22/23	ASCC287_55_0823_SF_1C_15	0.54	SF_55_5-15cm	7	3	5-15cm	45160	Mineral	45163	NORM	1.21	0.137970353	1519.415681	5.807	1.0859	0.0497	0.1078	0.3854			ASCC	83							T4B	4	923	SJ	1C	5
ASCC_288	SF	8	SF_8_OM		OM	8/23/23	ASCC288_8_0823_SF_1C_OM	0.21	SF_8_OM	1	1	OM	45161	O-Horizon	45166	NORM	NA	0.229435674	496.29	NA	37.8343	1.2048	NA	NA			ASCC	84							C1	4	923	SJ	1C	15
ASCC_289	SF	114	SF_114_5-15cm		5_15cm	8/24/23	ASCC289_114_0823_SF_1C_15	0.45	SF_114_5-15cm	14	4	5-15cm	45162	Mineral	45163	NORM	1.006	0.111406423	425.5598944	5.657	1.6077	0.0718	0.1232	0.2293			ASCC	85							C3	3	923	SJ	1C	15
ASCC_290	SF	101	SF_101_0-5cm		0-5cm	8/24/23	ASCC290_101_0823_SF_1C_5	0.52	SF_101_0-5cm	13	4	0-5cm	45162	Mineral	45163	NORM	1.198	0.135367232	272.2467158	5.573	5.2988	0.1175	0.211	0.0456			ASCC	86							T1A	3	923	SJ	1C	15
ASCC_291	SF	84	SF_84_5-15cm		5_15cm	8/24/23	ASCC291_84_0823_SF_1C_15	0.66	SF_84_5-15cm	9	3	5-15cm	45162	Mineral	45163	NORM	0.752	0.081209503	478.6861366	5.661	1.3366	0.064	0.1479	0.0604			ASCC	87							T4B	5	923	SJ	1C	15
ASCC_292	SF	55	SF_55_0-5cm		0-5cm	8/22/23	ASCC292_55_0823_SF_1C_5	0.45	SF_55_0-5cm	7	3	0-5cm	45160	Mineral	45163	NORM	1.43	0.167643611	669.1254016	5.504	2.9383	0.0862	0.1098	0.3722			ASCC	88							T1A	2	923	SJ	1C	5
ASCC_293	SF	62	SF_62_0-5cm		0-5cm	8/24/23	ASCC293_62_0823_SF_1C_5	0.66	SF_62_0-5cm	12	2	0-5cm	45162	Mineral	45163	NORM	1.82	0.223587224	533.3906627	5.845	5.039	0.1808	0.214	0.0255			ASCC	89							T2C	7	923	SJ	1C	15
ASCC_294	SF	138	SF_138_5-15cm		5_15cm	8/24/23	ASCC294_138_0823_SF_1C_15	0.63	SF_138_5-15cm	10	4	5-15cm	45162	Mineral	45163	NORM	0.86	0.093989071	481.4764735	5.859	1.7769	0.0745	0.1411	0.2628			ASCC	9							T2C	5	923	SJ	1C	5
ASCC_295	SF	26	SF_26_0-5cm		0-5cm	8/23/23	ASCC295_26_0823_SF_1C_5	0.52	SF_26_0-5cm	3	1	0-5cm	45161	Mineral	45163	NORM	0.87	0.095604396	400.4182548	6.325	2.8027	0.0706	0.1623	0.4669			ASCC	90							T1B	4	923	SJ	1C	5
ASCC_296	SF	122	SF_122_0-5cm		0-5cm	8/23/23	ASCC296_122_0823_SF_1C_5	0.56	SF_122_0-5cm	5	2	0-5cm	45161	Mineral	45163	NORM	1.458	0.167586207	563.0076787	5.567	1.9731	0.0671	0.1616	0.4913			ASCC	91							T1B	4	923	SJ	1C	15
ASCC_297	SF	64	SF_64_5-15cm		5_15cm	8/23/23	ASCC297_64_0823_SF_1C_15	0.65	SF_64_5-15cm	12	2	5-15cm	45161	Mineral	45163	NORM	0.752	0.080085197	388.6267501	5.422	1.3779	0.065	0.1725	0.4962			ASCC	92							T1C	6	923	SJ	1C	15
ASCC_298	SF	76	SF_76_0-5cm		0-5cm	8/4/23	ASCC298_76_0823_SF_1C_5	0.49	SF_76_0-5cm	8	3	0-5cm	45162	Mineral	45163	NORM	0.984	0.108729282	322.2517939	5.571	2.3725	0.061	0.1562	0.0187			ASCC	93							T4B	3	923	SJ	1C	5
ASCC_299	SF	5	SF_5_5-15cm		5_15cm	8/23/22	ASCC299_5_0823_SF_1C_5	0.62	SF_5_5-15cm	1	1	5-15cm	45161	Mineral	45163	NORM	0.62	0.066098081	283.91384	5.716	1.2168	0.0403	0.1003	0.4234			ASCC	94							T4B	3	923	SJ	1C	15
ASCC_300	SF	32	SF_32_5-15cm		5_15cm	8/22/23	ASCC300_32_0823_SF_1C_15	0.61	SF_32_5-15cm	4	1	5-15cm	45160	Mineral	45163	NORM	0.74	0.079229122	899.2529762	5.66	1.3644	0.0354	0.1269	3.6793			ASCC	85							14	97	923	TP	1C	15
ASCC_301	SF	16	SF_16_5-15cm		5_15cm	8/23/23	ASCC301_16_0823_SF_1C_15	0.44	SF_16_5-15cm	2	1	5-15cm	45161	Mineral	45163	NORM	1.19	0.135535308	264.1573521	5.38	4.8703	0.1031	0.155	0.4596			ASCC	96							16	111	923	TP	1C	5
ASCC_302	SF	151	SF_151_0-5cm		0-5cm	8/23/23	ASCC302_151_0823_SF_1C_5	0.4	SF_151_0-5cm	16	2	0-5cm	45161	Mineral	45163	NORM	1.25	0.143348624	309.2844935	5.24	4.6836	0.1494	0.1634	4.5152			ASCC	98							16	110	923	TP	1C	15
ASCC_303	SF	43	SF_43_0-5cm		0-5cm	8/22/23	ASCC303_43_0823_SF_1C_5	0.69	SF_43_0-5cm	6	3	0-5cm	45160	Mineral	45163	NORM	0.64	0.068085106	354.6440239	5.625	2.5623	0.0716	0.1366	0.3547			ASCC	99							10	68	923	TP	1C	15
ASCC_304	SF	8	SF_8_0-5cm		0-5cm	8/23/23	ASCC304_8_0823_SF_1C_5	0.83	SF_8_0-5cm	1	1	0-5cm	45161	Mineral	45163	NORM	1.08	0.116756757	589.6539206	5.487	2.305	0.0437	0.1103	0.4311																
ASCC_305	SF	38	SF_38_0-5cm		0-5cm	8/24/23	ASCC305_38_0823_SF_1C_5	0.56																																
ASCC_306	SF	8	SF_8_5-15cm		5_15cm	8/23/23	ASCC306_8_0823_SF_1C_15	0.69	SF_8_5-15cm	1	1	5-15cm	45161	Mineral	45163	NORM	0.836	0.090086207	596.6408857	5.843	1.2373	0.0406	0.1185	0.4491																
ASCC_307	SF	125	SF_125_0-5cm		0-5cm	8/23/23	ASCC307_125_0823_SF_1C_5	0.42	SF_125_0-5cm	5	2	0-5cm	45161	Mineral	45163	NORM	0.79	0.085590466	337.9911776	5.914	3.1867	0.079	0.3159	0.4889																
ASCC_308	SF	64	SF_64_0-5cm		0-5cm	8/23/23	ASCC308_64_0823_SF_1C_5	0.61	SF_64_0-5cm	12	2	0-5cm	45161	Mineral	45163	NORM	1.886	0.221882353	281.2382053	5.502	1.4917	0.05	0.187	0.4916																
ASCC_309	SF	26	SF_26_5-15cm		5_15cm	8/23/23	ASCC309_26_0823_SF_1C_15	0.7	SF_26_5-15cm	3	1	5-15cm	45161	Mineral	45163	NORM	0.77	0.0835141	361.0197598	6.574	1.7884	0.0473	0.1359	0.4883																
ASCC_310	SF	122	SF_122_5-15cm		5_15cm	8/23/23	ASCC310_122_0823_SF_1C_15	0.55	SF_122_5-15cm	5	2	5-15cm	45161	Mineral	45163	NORM	1.574	0.183449883	382.9143983	5.396	1.523	0.0663	0.1609	0.4934																
ASCC_311	SF	103	SF_103_5-15cm		5_15cm	8/24/23	ASCC311_103_0823_SF_1C_15	0.6	SF_103_5-15cm	13	4	5-15cm	45162	Mineral	45163	NORM	0.83	0.090710383	559.1218437	5.472	0.9776	0.0398	0.1139	0.1675																
ASCC_312	SF	27	SF_27_0-5cm		0-5cm	8/23/23	ASCC312_27_0823_SF_1C_5	0.71	SF_27_0-5cm	3	1	0-5cm	45161	Mineral	45163	NORM	0.894	0.096544276	375.6255072	5.521	1.897	0.0463	0.1475	0.4876																
ASCC_313	SF	55	SF_55_5-15cm		5_15cm	8/22/23	ASCC313_55_0823_SF_1C_15	0.46	SF_55_5-15cm	7	3	5-15cm	45160	Mineral	45163	NORM	1.21	0.137970353	1519.415681	5.807	1.0859	0.0497	0.1078	0.3854																
ASCC_314	SF	151	SF_151_5-15cm		5_15cm	8/23/23	ASCC314_151_0823_SF_1C_15	0.44	SF_151_5-15cm	16	2	5-15cm	45161	Mineral	45163	NORM	1.25	0.143184422	284.4247996	5.639	4.7348	0.154	0.2051	0.4761																
ASCC_315	SF	75	SF_75_5-15cm		5_15cm	8/24/23	ASCC315_75_0823_SF_1C_15	0.71	SF_75_5-15cm	8	3	5-15cm	45162	Mineral	45163	NORM	0.96	0.105726872	536.7871713	5.764	1.1249	0.0379	0.1263	0.0742																
ASCC_316	SF	114	SF_114_0-5cm		0-5cm	8/24/23	ASCC316_114_0823_SF_1C_5	0.5	SF_114_0-5cm	14	4	0-5cm	45162	Mineral	45163	NORM	1.2	0.135440181	489.2023459	5.694	3.6401	0.1342	0.1714	0.2122																
ASCC_317	SF	101	SF_101_5-15cm		5_15cm	8/24/23	ASCC317_101_0823_SF_1C_15	0.43	SF_101_5-15cm	13	4	5-15cm	45162	Mineral	45163	NORM	1.124	0.126150393	271.2337552	5.548	3.6485	0.0949	0.1121	0.107																
ASCC_318	SF	162	SF_162_5-15cm		5_15cm	8/23/23	ASCC318_162_0823_SF_1C_15	0.45	SF_162_5-15cm	0	2	5-15cm	45161	Mineral	45163	NORM	0.67	0.071965628	318.3404309	5.141	1.0754	0.0313	0.3286	82.4654																
ASCC_319	SF	37	SF_37_0-5cm		0-5cm	8/22/23	ASCC319_37_0823_SF_1C_5	0.51	SF_37_0-5cm	4	1	0-5cm	45160	Mineral	45163	NORM	0.76	0.082162162	765.5506993	5.528	4.4394	0.096	0.1864	0.3051																
ASCC_320	SF	32	SF_32_0-5cm		0-5cm	8/22/23	ASCC320_32_0823_SF_1C_5	0.35	SF_32_0-5cm	4	1	0-5cm	45162	Mineral	45163	NORM	0.804	0.086358754	782.8905478	5.42	2.0319	0.0675	0.1282	0.1898																
ASCC_321	SF	62	SF_62_5-15cm		5_15cm	8/24/23	ASCC321_62_0823_SF_1C_15	0.66	SF_62_5-15cm	12	2	5-15cm	45162	Mineral	45163	NORM	1.24	0.141714286	490.1751752	5.879	2.0547	0.0939	0.2587	0.0432																
ASCC_322	SF	13	SF_13_0-5cm		0-5cm	8/23/23	ASCC322_13_0823_SF_1C_5	0.55	SF_13_0-5cm	2	1	0-5cm	45161	Mineral	45163	NORM	0.892	0.096432432	585.3529876	5.413	2.4098	0.0526	0.1195	0.4491																
ASCC_323	SF	125	SF_125_5-15cm		5_15cm	8/23/23	ASCC323_125_0823_SF_1C_15	0.76	SF_125_5-15cm	5	2	5-15cm	45161	Mineral	45163	NORM	0.53	0.05573081	518.0487251	5.115	0.4722	0.0252	0.166	2.0236																
ASCC_324	SF	112	SF_112_5-15cm		5_15cm	8/24/23	ASCC324_112_0823_SF_1C_15	0.46	SF_112_5-15cm	14	4	5-15cm	45162	Mineral	45163	NORM	0.75	0.081168831	536.3177177	5.448	1.9458	0.0618	0.0999	0.1887																
ASCC_325	SF	84	SF_84_0-5cm		0-5cm	8/24/23	ASCC325_84_0823_SF_1C_5	0.49	SF_84_0-5cm	9	3	0-5cm	45162	Mineral	45163	NORM	1.586	0.182718894	298.6931229	5.584	4.3583	0.143	0.2466	0.0194																
ASCC_326	SF	57	SF_57_5-15cm		5_15cm	8/22/23	ASCC326_57_0823_SF_1C_15	0.61	SF_57_5-15cm	7	3	5-15cm	45160	Mineral	45163	NORM	1.044	0.115359116	683.5825243	5.822	2.1048	0.0413	0.1174	0.4196																
ASCC_327	SF	13	SF_13_5-15cm		5_15cm	8/23/23	ASCC327_13_0823_SF_1C_15	0.68	SF_13_5-15cm	2	1	5-15cm	45161	Mineral	45163	NORM	1.888	0.221856639	468.1482112	5.401	1.5067	0.0374	0.1214	0.4538																
ASCC_328	SF	168	SF_168_0-5cm		0-5cm	8/23/23	ASCC328_168_0823_SF_1C_5	0.58	SF_168_0-5cm	0	2	0-5cm	45161	Mineral	45163	NORM	0.902	0.097198276	387.5142801	5.59	1.5774	0.0474	0.1888	82.4769																
ASCC_329	SF	85	SF_85_0-5cm		0-5cm	8/24/23	ASCC329_85_0823_SF_1C_5	0.59	SF_85_0-5cm	9	3	0-5cm	45162	Mineral	45163	NORM	1.21	0.137970353	381.4598497	5.91	3.836	0.1106	0.1554	0.1644																
ASCC_330	SF	16	SF_16_0-5cm		0-5cm	8/23/23	ASCC330_16_0823_SF_1C_5	0.51	SF_16_0-5cm	2	1	0-5cm	45161	Mineral	45163	NORM	0.94	0.103982301	390.8758317	5.634	2.9578	0.0623	0.1476	0.4582																
ASCC_331	SF	5	SF_5_0-5cm		0-5cm	8/23/23	ASCC331_5_0823_SF_1C_5	0.44	SF_5_0-5cm	1	1	0-5cm	45161	Mineral	45163	NORM	0.93	0.102535832	220.99962	5.173	3.7042	0.0759	0.1463	0.4219																
ASCC_332	SF	27	SF_27_5-15cm		5_15cm	8/23/23	ASCC332_27_0823_SF_1C_15	0.59	SF_27_5-15cm	3	1	5-15cm	45161	Mineral	45163	NORM	0.8	0.085653105	346.0129191	6.108	0.6609	0.0201	0.1351	0.493																
ASCC_333	SF	40	SF_40_0-5cm		0-5cm	8/22/23	ASCC333_40_0823_SF_1C_5	0.68	SF_40_0-5cm	6	3	0-5cm	45160	Mineral	45163	NORM	0.896	0.097603486	496.1172291	5.987	2.38	0.0722	0.1452	0.3304																
ASCC_334	SF	75	SF_75_0-5cm		0-5cm	8/24/23	ASCC334_75_0823_SF_1C_5	0.77	SF_75_0-5cm	8	3	0-5cm	45162	Mineral	45163	NORM	0.94	0.103296703	659.251494	6.065	3.177	0.0913	0.098	0.0472																
ASCC_335	SF	139	SF_139_0-5cm		0-5cm	8/24/23	ASCC335_139_0823_SF_1C_5	0.44	SF_139_0-5cm	10	4	0-5cm	45162	Mineral	45163	NORM	1.232	0.135087719	552.4683153	5.675	4.4176	0.1228	0.1327	0.2748																
ASCC_336	SF	40	SF_40_5-15cm		5_15cm	8/22/23	ASCC336_40_0823_SF_1C_15	0.62	SF_40_5-15cm	6	3	5-15cm	45160	Mineral	45163	NORM	1.182	0.129039301	533.9672404	5.898	0.8551	0.1838	0.1102	0.3421																
ASCC_337	SF	43	SF_43_5-15cm		5_15cm	8/22/23	ASCC337_43_0823_SF_1C_15	0.59	SF_43_5-15cm	6	3	5-15cm	45160	Mineral	45163	NORM	0.56	0.059384942	435.6112513	5.834	1.561	0.0423	0.1132	0.358																
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
